year;country;word;frequency;count;%_headlines;word_len;freq_rank;hfreq_rank;theme
2013;USA;abduct;5;7160;0.0698324;6;78;78;crime and violence
2014;USA;abduct;12;9566;0.1254443;6;78;78;crime and violence
2015;USA;abduct;8;10779;0.07421839999999;6;78;78;crime and violence
2016;USA;abduct;17;12290;0.1383238;6;78;78;crime and violence
2017;USA;abduct;15;12771;0.1174536;6;78;78;crime and violence
2018;USA;abduct;10;15174;0.0659022;6;78;78;crime and violence
2019;USA;abduct;15;14453;0.1037847;6;78;78;crime and violence
2020;USA;abduct;3;13040;0.0230061;6;78;78;crime and violence
2021;USA;abduct;6;7747;0.0774493;6;78;78;crime and violence
2017;USA;metoo;28;12771;0.2192467;5;83;83;empowerment
2018;USA;metoo;135;15174;0.8896797;5;83;83;empowerment
2019;USA;metoo;46;14453;0.318273;5;83;83;empowerment
2020;USA;metoo;23;13040;0.1763804;5;83;83;empowerment
2021;USA;metoo;6;7747;0.0774493;5;83;83;empowerment
2011;USA;trafficking;1;3274;0.0305437;11;96;96;crime and violence
2012;USA;trafficking;1;5474;0.0182682;11;96;96;crime and violence
2013;USA;trafficking;3;7160;0.0418994;11;96;96;crime and violence
2014;USA;trafficking;4;9566;0.0418148;11;96;96;crime and violence
2015;USA;trafficking;10;10779;0.092773;11;96;96;crime and violence
2016;USA;trafficking;9;12290;0.0732303;11;96;96;crime and violence
2017;USA;trafficking;21;12771;0.164435;11;96;96;crime and violence
2018;USA;trafficking;10;15174;0.0659022;11;96;96;crime and violence
2019;USA;trafficking;19;14453;0.1314606;11;96;96;crime and violence
2020;USA;trafficking;8;13040;0.0613497;11;96;96;crime and violence
2021;USA;trafficking;5;7747;0.0645411;11;96;96;crime and violence
2011;USA;period;1;3274;0.0305437;6;100;100;female stereotypes
2013;USA;period;1;7160;0.0139665;6;100;100;female stereotypes
2014;USA;period;4;9566;0.0418148;6;100;100;female stereotypes
2015;USA;period;6;10779;0.0556638;6;100;100;female stereotypes
2016;USA;period;15;12290;0.1220504;6;100;100;female stereotypes
2017;USA;period;14;12771;0.1096234;6;100;100;female stereotypes
2018;USA;period;13;15174;0.0856729;6;100;100;female stereotypes
2019;USA;period;18;14453;0.1245416;6;100;100;female stereotypes
2020;USA;period;12;13040;0.0920245;6;100;100;female stereotypes
2021;USA;period;4;7747;0.0516329;6;100;100;female stereotypes
2011;USA;vagina;1;3274;0.0305437;6;115;115;female stereotypes
2012;USA;vagina;7;5474;0.1278772;6;115;115;female stereotypes
2013;USA;vagina;5;7160;0.0698324;6;115;115;female stereotypes
2014;USA;vagina;11;9566;0.1149906;6;115;115;female stereotypes
2015;USA;vagina;14;10779;0.1298822;6;115;115;female stereotypes
2016;USA;vagina;12;12290;0.0976404;6;115;115;female stereotypes
2017;USA;vagina;11;12771;0.0861326;6;115;115;female stereotypes
2018;USA;vagina;8;15174;0.0527218;6;115;115;female stereotypes
2019;USA;vagina;5;14453;0.0345949;6;115;115;female stereotypes
2020;USA;vagina;1;13040;0.007670000000000001;6;115;115;female stereotypes
2021;USA;vagina;3;7747;0.0387247;6;115;115;female stereotypes
2016;USA;dalit;1;12290;0.00814;5;118;118;race, ethnicity and identity
2017;USA;dalit;1;12771;0.007829999999999999;5;118;118;race, ethnicity and identity
2018;USA;dalit;3;15174;0.0197707;5;118;118;race, ethnicity and identity
2020;USA;dalit;1;13040;0.007670000000000001;5;118;118;race, ethnicity and identity
2021;USA;dalit;2;7747;0.0258164;5;118;118;race, ethnicity and identity
2012;USA;hindu;1;5474;0.0182682;5;132;133;race, ethnicity and identity
2014;USA;hindu;1;9566;0.0104537;5;132;133;race, ethnicity and identity
2015;USA;hindu;3;10779;0.0278319;5;132;133;race, ethnicity and identity
2017;USA;hindu;2;12771;0.0156605;5;132;133;race, ethnicity and identity
2018;USA;hindu;5;15174;0.0329511;5;132;133;race, ethnicity and identity
2019;USA;hindu;6;14453;0.0415139;5;132;133;race, ethnicity and identity
2020;USA;hindu;1;13040;0.007670000000000001;5;132;133;race, ethnicity and identity
2021;USA;hindu;1;7747;0.0129082;5;132;133;race, ethnicity and identity
2014;USA;nigerian;8;9566;0.0836295;8;136;137;race, ethnicity and identity
2015;USA;nigerian;2;10779;0.0185546;8;136;137;race, ethnicity and identity
2016;USA;nigerian;5;12290;0.0406835;8;136;137;race, ethnicity and identity
2017;USA;nigerian;4;12771;0.031321;8;136;137;race, ethnicity and identity
2018;USA;nigerian;6;15174;0.0395413;8;136;137;race, ethnicity and identity
2019;USA;nigerian;5;14453;0.0345949;8;136;137;race, ethnicity and identity
2020;USA;nigerian;1;13040;0.007670000000000001;8;136;137;race, ethnicity and identity
2021;USA;nigerian;1;7747;0.0129082;8;136;137;race, ethnicity and identity
2010;USA;black;10;1912;0.5230126;5;156;154;race, ethnicity and identity
2011;USA;black;26;3274;0.7941356;5;156;154;race, ethnicity and identity
2012;USA;black;48;5474;0.8768725;5;156;154;race, ethnicity and identity
2013;USA;black;64;7160;0.8938547;5;156;154;race, ethnicity and identity
2014;USA;black;83;9566;0.8676563;5;156;154;race, ethnicity and identity
2015;USA;black;148;10779;1.3730402;5;156;154;race, ethnicity and identity
2016;USA;black;180;12290;1.4646054;5;156;154;race, ethnicity and identity
2017;USA;black;220;12771;1.72265289999999;5;156;154;race, ethnicity and identity
2018;USA;black;388;15174;2.5570054;5;156;154;race, ethnicity and identity
2019;USA;black;349;14453;2.4147236;5;156;154;race, ethnicity and identity
2020;USA;black;592;13040;4.5398773;5;156;154;race, ethnicity and identity
2021;USA;black;328;7747;4.233897;5;156;154;race, ethnicity and identity
2010;USA;protest;1;1912;0.0523013;7;158;158;empowerment
2011;USA;protest;8;3274;0.2443494;7;158;158;empowerment
2012;USA;protest;10;5474;0.1826818;7;158;158;empowerment
2013;USA;protest;13;7160;0.1815642;7;158;158;empowerment
2014;USA;protest;21;9566;0.2195275;7;158;158;empowerment
2015;USA;protest;14;10779;0.1298822;7;158;158;empowerment
2016;USA;protest;45;12290;0.3661513;7;158;158;empowerment
2017;USA;protest;48;12771;0.3758515;7;158;158;empowerment
2018;USA;protest;52;15174;0.3426914;7;158;158;empowerment
2019;USA;protest;34;14453;0.2352453;7;158;158;empowerment
2020;USA;protest;109;13040;0.8358896;7;158;158;empowerment
2021;USA;protest;32;7747;0.4130631;7;158;158;empowerment
2010;USA;transgender;2;1912;0.1046025;11;164;164;race, ethnicity and identity
2011;USA;transgender;7;3274;0.2138057;11;164;164;race, ethnicity and identity
2012;USA;transgender;15;5474;0.2740227;11;164;164;race, ethnicity and identity
2013;USA;transgender;14;7160;0.1955307;11;164;164;race, ethnicity and identity
2014;USA;transgender;28;9566;0.2927033;11;164;164;race, ethnicity and identity
2015;USA;transgender;86;10779;0.7978477;11;164;164;race, ethnicity and identity
2016;USA;transgender;66;12290;0.537022;11;164;164;race, ethnicity and identity
2017;USA;transgender;76;12771;0.5950983;11;164;164;race, ethnicity and identity
2018;USA;transgender;88;15174;0.5799394;11;164;164;race, ethnicity and identity
2019;USA;transgender;108;14453;0.7472497;11;164;164;race, ethnicity and identity
2020;USA;transgender;89;13040;0.6825153;11;164;164;race, ethnicity and identity
2021;USA;transgender;60;7747;0.7744934;11;164;164;race, ethnicity and identity
2010;USA;racist;1;1912;0.0523013;6;166;166;crime and violence
2011;USA;racist;2;3274;0.0610874;6;166;166;crime and violence
2012;USA;racist;2;5474;0.0365364;6;166;166;crime and violence
2013;USA;racist;14;7160;0.1955307;6;166;166;crime and violence
2014;USA;racist;16;9566;0.167259;6;166;166;crime and violence
2015;USA;racist;8;10779;0.07421839999999;6;166;166;crime and violence
2016;USA;racist;18;12290;0.1464605;6;166;166;crime and violence
2017;USA;racist;17;12771;0.1331141;6;166;166;crime and violence
2018;USA;racist;51;15174;0.3361012;6;166;166;crime and violence
2019;USA;racist;31;14453;0.2144883;6;166;166;crime and violence
2020;USA;racist;59;13040;0.452454;6;166;166;crime and violence
2021;USA;racist;30;7747;0.3872467;6;166;166;crime and violence
2010;USA;leader;1;1912;0.0523013;6;168;168;empowerment
2011;USA;leader;2;3274;0.0610874;6;168;168;empowerment
2012;USA;leader;9;5474;0.1644136;6;168;168;empowerment
2013;USA;leader;14;7160;0.1955307;6;168;168;empowerment
2014;USA;leader;10;9566;0.1045369;6;168;168;empowerment
2015;USA;leader;17;10779;0.1577141;6;168;168;empowerment
2016;USA;leader;39;12290;0.3173312;6;168;168;empowerment
2017;USA;leader;51;12771;0.3993423;6;168;168;empowerment
2018;USA;leader;57;15174;0.3756425;6;168;168;empowerment
2019;USA;leader;49;14453;0.33903;6;168;168;empowerment
2020;USA;leader;51;13040;0.3911043;6;168;168;empowerment
2021;USA;leader;29;7747;0.3743385;6;168;168;empowerment
2010;USA;director;2;1912;0.1046025;8;172;172;empowerment
2011;USA;director;10;3274;0.3054368;8;172;172;empowerment
2012;USA;director;14;5474;0.2557545;8;172;172;empowerment
2013;USA;director;13;7160;0.1815642;8;172;172;empowerment
2014;USA;director;27;9566;0.2822496;8;172;172;empowerment
2015;USA;director;56;10779;0.5195287;8;172;172;empowerment
2016;USA;director;53;12290;0.4312449;8;172;172;empowerment
2017;USA;director;81;12771;0.6342495;8;172;172;empowerment
2018;USA;director;123;15174;0.8105971;8;172;172;empowerment
2019;USA;director;86;14453;0.59503219999999;8;172;172;empowerment
2020;USA;director;80;13040;0.6134969;8;172;172;empowerment
2021;USA;director;54;7747;0.697044;8;172;172;empowerment
2010;USA;church;1;1912;0.0523013;6;185;185;race, ethnicity and identity
2011;USA;church;6;3274;0.1832621;6;185;185;race, ethnicity and identity
2012;USA;church;14;5474;0.2557545;6;185;185;race, ethnicity and identity
2013;USA;church;8;7160;0.1117318;6;185;185;race, ethnicity and identity
2014;USA;church;27;9566;0.2822496;6;185;185;race, ethnicity and identity
2015;USA;church;31;10779;0.2875963;6;185;185;race, ethnicity and identity
2016;USA;church;32;12290;0.2603743;6;185;185;race, ethnicity and identity
2017;USA;church;30;12771;0.2349072;6;185;185;race, ethnicity and identity
2018;USA;church;31;15174;0.2042968;6;185;185;race, ethnicity and identity
2019;USA;church;37;14453;0.2560022;6;185;185;race, ethnicity and identity
2020;USA;church;21;13040;0.1610429;6;185;185;race, ethnicity and identity
2021;USA;church;22;7747;0.2839809;6;185;185;race, ethnicity and identity
2010;USA;abortion;1;1912;0.0523013;8;194;194;empowerment
2011;USA;abortion;6;3274;0.1832621;8;194;194;empowerment
2012;USA;abortion;16;5474;0.2922908;8;194;194;empowerment
2013;USA;abortion;22;7160;0.3072626;8;194;194;empowerment
2014;USA;abortion;24;9566;0.2508886;8;194;194;empowerment
2015;USA;abortion;32;10779;0.2968736;8;194;194;empowerment
2016;USA;abortion;68;12290;0.5532954;8;194;194;empowerment
2017;USA;abortion;27;12771;0.2114165;8;194;194;empowerment
2018;USA;abortion;45;15174;0.2965599;8;194;194;empowerment
2019;USA;abortion;86;14453;0.59503219999999;8;194;194;empowerment
2020;USA;abortion;40;13040;0.3067485;8;194;194;empowerment
2021;USA;abortion;20;7747;0.2581645;8;194;194;empowerment
2010;USA;athlete;2;1912;0.1046025;7;200;200;empowerment
2011;USA;athlete;2;3274;0.0610874;7;200;200;empowerment
2012;USA;athlete;19;5474;0.3470954;7;200;200;empowerment
2013;USA;athlete;7;7160;0.0977654;7;200;200;empowerment
2014;USA;athlete;19;9566;0.1986201;7;200;200;empowerment
2015;USA;athlete;22;10779;0.2041006;7;200;200;empowerment
2016;USA;athlete;34;12290;0.2766477;7;200;200;empowerment
2017;USA;athlete;33;12771;0.2583979;7;200;200;empowerment
2018;USA;athlete;35;15174;0.2306577;7;200;200;empowerment
2019;USA;athlete;45;14453;0.311354;7;200;200;empowerment
2020;USA;athlete;54;13040;0.4141104;7;200;200;empowerment
2021;USA;athlete;37;7747;0.4776042;7;200;200;empowerment
2010;USA;survive;1;1912;0.0523013;7;206;206;empowerment
2011;USA;survive;7;3274;0.2138057;7;206;206;empowerment
2012;USA;survive;17;5474;0.310559;7;206;206;empowerment
2013;USA;survive;18;7160;0.2513966;7;206;206;empowerment
2014;USA;survive;33;9566;0.3449718;7;206;206;empowerment
2015;USA;survive;44;10779;0.4082011;7;206;206;empowerment
2016;USA;survive;23;12290;0.187144;7;206;206;empowerment
2017;USA;survive;40;12771;0.3132096;7;206;206;empowerment
2018;USA;survive;47;15174;0.3097403;7;206;206;empowerment
2019;USA;survive;32;14453;0.2214073;7;206;206;empowerment
2020;USA;survive;40;13040;0.3067485;7;206;206;empowerment
2021;USA;survive;18;7747;0.232348;7;206;206;empowerment
2010;USA;worth;1;1912;0.0523013;5;207;207;empowerment
2011;USA;worth;2;3274;0.0610874;5;207;207;empowerment
2012;USA;worth;4;5474;0.07307269999999;5;207;207;empowerment
2013;USA;worth;6;7160;0.08379889999999;5;207;207;empowerment
2014;USA;worth;8;9566;0.0836295;5;207;207;empowerment
2015;USA;worth;15;10779;0.1391595;5;207;207;empowerment
2016;USA;worth;12;12290;0.0976404;5;207;207;empowerment
2017;USA;worth;13;12771;0.1017931;5;207;207;empowerment
2018;USA;worth;22;15174;0.1449848;5;207;207;empowerment
2019;USA;worth;23;14453;0.1591365;5;207;207;empowerment
2020;USA;worth;16;13040;0.1226994;5;207;207;empowerment
2021;USA;worth;18;7747;0.232348;5;207;207;empowerment
2010;USA;hate;3;1912;0.15690379999999;4;209;209;crime and violence
2011;USA;hate;9;3274;0.2748931;4;209;209;crime and violence
2012;USA;hate;19;5474;0.3470954;4;209;209;crime and violence
2013;USA;hate;22;7160;0.3072626;4;209;209;crime and violence
2014;USA;hate;27;9566;0.2822496;4;209;209;crime and violence
2015;USA;hate;18;10779;0.1669914;4;209;209;crime and violence
2016;USA;hate;50;12290;0.4068348;4;209;209;crime and violence
2017;USA;hate;43;12771;0.3367003;4;209;209;crime and violence
2018;USA;hate;34;15174;0.2240675;4;209;209;crime and violence
2019;USA;hate;36;14453;0.2490832;4;209;209;crime and violence
2020;USA;hate;45;13040;0.345092;4;209;209;crime and violence
2021;USA;hate;51;7747;0.6583193;4;209;209;crime and violence
2010;USA;drama;1;1912;0.0523013;5;210;210;female stereotypes
2011;USA;drama;5;3274;0.1527184;5;210;210;female stereotypes
2012;USA;drama;10;5474;0.1826818;5;210;210;female stereotypes
2013;USA;drama;13;7160;0.1815642;5;210;210;female stereotypes
2014;USA;drama;10;9566;0.1045369;5;210;210;female stereotypes
2015;USA;drama;17;10779;0.1577141;5;210;210;female stereotypes
2016;USA;drama;19;12290;0.1545972;5;210;210;female stereotypes
2017;USA;drama;24;12771;0.1879258;5;210;210;female stereotypes
2018;USA;drama;18;15174;0.118624;5;210;210;female stereotypes
2019;USA;drama;44;14453;0.3044351;5;210;210;female stereotypes
2020;USA;drama;36;13040;0.2760736;5;210;210;female stereotypes
2021;USA;drama;17;7747;0.2194398;5;210;210;female stereotypes
2010;USA;writer;1;1912;0.0523013;6;212;212;empowerment
2011;USA;writer;8;3274;0.2443494;6;212;212;empowerment
2012;USA;writer;8;5474;0.14614539999999;6;212;212;empowerment
2013;USA;writer;20;7160;0.2793296;6;212;212;empowerment
2014;USA;writer;24;9566;0.2508886;6;212;212;empowerment
2015;USA;writer;22;10779;0.2041006;6;212;212;empowerment
2016;USA;writer;34;12290;0.2766477;6;212;212;empowerment
2017;USA;writer;31;12771;0.2427375;6;212;212;empowerment
2018;USA;writer;31;15174;0.2042968;6;212;212;empowerment
2019;USA;writer;34;14453;0.2352453;6;212;212;empowerment
2020;USA;writer;11;13040;0.0843558;6;212;212;empowerment
2021;USA;writer;17;7747;0.2194398;6;212;212;empowerment
2010;USA;career;3;1912;0.15690379999999;6;225;225;empowerment
2011;USA;career;8;3274;0.2443494;6;225;225;empowerment
2012;USA;career;25;5474;0.4567044;6;225;225;empowerment
2013;USA;career;21;7160;0.2932961;6;225;225;empowerment
2014;USA;career;33;9566;0.3449718;6;225;225;empowerment
2015;USA;career;35;10779;0.3247054;6;225;225;empowerment
2016;USA;career;46;12290;0.374288;6;225;225;empowerment
2017;USA;career;53;12771;0.4150027;6;225;225;empowerment
2018;USA;career;73;15174;0.4810861;6;225;225;empowerment
2019;USA;career;68;14453;0.4704906;6;225;225;empowerment
2020;USA;career;52;13040;0.398773;6;225;225;empowerment
2021;USA;career;46;7747;0.5937782;6;225;225;empowerment
2010;USA;elect;1;1912;0.0523013;5;237;237;empowerment
2012;USA;elect;2;5474;0.0365364;5;237;237;empowerment
2013;USA;elect;2;7160;0.027933;5;237;237;empowerment
2014;USA;elect;11;9566;0.1149906;5;237;237;empowerment
2015;USA;elect;13;10779;0.12060489999999;5;237;237;empowerment
2016;USA;elect;32;12290;0.2603743;5;237;237;empowerment
2017;USA;elect;18;12771;0.14094429999999;5;237;237;empowerment
2018;USA;elect;65;15174;0.4283643;5;237;237;empowerment
2019;USA;elect;26;14453;0.1798934;5;237;237;empowerment
2020;USA;elect;47;13040;0.3604294;5;237;237;empowerment
2021;USA;elect;14;7747;0.1807151;5;237;237;empowerment
2010;USA;weight;1;1912;0.0523013;6;241;241;female stereotypes
2011;USA;weight;11;3274;0.3359805;6;241;241;female stereotypes
2012;USA;weight;16;5474;0.2922908;6;241;241;female stereotypes
2013;USA;weight;31;7160;0.4329609;6;241;241;female stereotypes
2014;USA;weight;32;9566;0.3345181;6;241;241;female stereotypes
2015;USA;weight;29;10779;0.2690417;6;241;241;female stereotypes
2016;USA;weight;47;12290;0.3824247;6;241;241;female stereotypes
2017;USA;weight;35;12771;0.2740584;6;241;241;female stereotypes
2018;USA;weight;30;15174;0.1977066;6;241;241;female stereotypes
2019;USA;weight;20;14453;0.1383796;6;241;241;female stereotypes
2020;USA;weight;28;13040;0.2147239;6;241;241;female stereotypes
2021;USA;weight;14;7747;0.1807151;6;241;241;female stereotypes
2010;USA;oscar;4;1912;0.209205;5;242;242;empowerment
2011;USA;oscar;13;3274;0.3970678;5;242;242;empowerment
2012;USA;oscar;14;5474;0.2557545;5;242;242;empowerment
2013;USA;oscar;29;7160;0.4050279;5;242;242;empowerment
2014;USA;oscar;55;9566;0.574953;5;242;242;empowerment
2015;USA;oscar;65;10779;0.6030244;5;242;242;empowerment
2016;USA;oscar;48;12290;0.3905614;5;242;242;empowerment
2017;USA;oscar;54;12771;0.422833;5;242;242;empowerment
2018;USA;oscar;96;15174;0.63266109999999;5;242;242;empowerment
2019;USA;oscar;88;14453;0.6088701;5;242;242;empowerment
2020;USA;oscar;74;13040;0.56748469999999;5;242;242;empowerment
2021;USA;oscar;55;7747;0.7099522;5;242;242;empowerment
2010;USA;empower;1;1912;0.0523013;7;251;251;empowerment
2011;USA;empower;4;3274;0.1221747;7;251;251;empowerment
2012;USA;empower;1;5474;0.0182682;7;251;251;empowerment
2013;USA;empower;5;7160;0.0698324;7;251;251;empowerment
2014;USA;empower;11;9566;0.1149906;7;251;251;empowerment
2015;USA;empower;14;10779;0.1298822;7;251;251;empowerment
2016;USA;empower;22;12290;0.1790073;7;251;251;empowerment
2017;USA;empower;27;12771;0.2114165;7;251;251;empowerment
2018;USA;empower;27;15174;0.1779359;7;251;251;empowerment
2019;USA;empower;32;14453;0.2214073;7;251;251;empowerment
2020;USA;empower;9;13040;0.06901839999999;7;251;251;empowerment
2021;USA;empower;13;7747;0.1678069;7;251;251;empowerment
2010;USA;pink;1;1912;0.0523013;4;253;253;female stereotypes
2011;USA;pink;10;3274;0.3054368;4;253;253;female stereotypes
2012;USA;pink;11;5474;0.2009499;4;253;253;female stereotypes
2013;USA;pink;17;7160;0.2374302;4;253;253;female stereotypes
2014;USA;pink;14;9566;0.1463517;4;253;253;female stereotypes
2015;USA;pink;25;10779;0.2319325;4;253;253;female stereotypes
2016;USA;pink;15;12290;0.1220504;4;253;253;female stereotypes
2017;USA;pink;38;12771;0.2975491;4;253;253;female stereotypes
2018;USA;pink;27;15174;0.1779359;4;253;253;female stereotypes
2019;USA;pink;34;14453;0.2352453;4;253;253;female stereotypes
2020;USA;pink;15;13040;0.1150307;4;253;253;female stereotypes
